ticker,company_name,ceo_name,ceo_role,appointment_date,resignation_date,open_at_appointment,close_at_resignation,photo_path,photo_exists
3660,アイスタイル,合同 美容部,current,,,,,photos/3660_アイスタイル/current/photo_05.jpg,False
3668,コロプラ,"会長
馬場",current,2003年3月,,,,photos/3668_コロプラ/current/photo_01.jpg,False
3671,ソフトマックス,萩原 千恵子,current,2025年12月,,330.63,,photos/3671_ソフトマックス/current/photo_01.jpg,False
3675,クロス・マーケティンググループ,十嵐　幹,current,2025年8月,,700.67,,photos/3675_クロス・マーケティンググループ/current/photo_01.jpg,False
3676,デジタルハーツホールディングス,筑紫 敏矢,current,,,,,photos/3676_デジタルハーツホールディングス/current/photo_01.jpg,False
3682,エンカレッジ・テクノロジ,"挨拶

私",current,2025年7月,,619.0,,photos/3682_エンカレッジ・テクノロジ/current/photo_01.jpg,False
3679,じげん,平尾 丈,current,,,,,photos/3679_じげん/current/photo_01.jpg,False
3679,じげん,平尾 丈,current,,,,,photos/3679_じげん/current/photo_02.jpg,False
3679,じげん,平尾 丈,current,,,,,photos/3679_じげん/current/photo_03.jpg,False
3679,じげん,平尾 丈,current,,,,,photos/3679_じげん/current/photo_04.jpg,False
3679,じげん,平尾 丈,current,,,,,photos/3679_じげん/current/photo_05.jpg,False
3687,フィックスターズ,三木 聡,current,2002年8月,,,,photos/3687_フィックスターズ/current/photo_01.jpg,False
3687,フィックスターズ,三木 聡,current,2002年8月,,,,photos/3687_フィックスターズ/current/photo_02.jpg,False
3687,フィックスターズ,三木 聡,current,2002年8月,,,,photos/3687_フィックスターズ/current/photo_03.jpg,False
3681,ブイキューブ,間下 直晃,current,2013年12月,,1232.48,,photos/3681_ブイキューブ/current/photo_01.jpg,False
3681,ブイキューブ,間下 直晃,current,2013年12月,,1232.48,,photos/3681_ブイキューブ/current/photo_02.jpg,False
3681,ブイキューブ,間下 直晃,current,2013年12月,,1232.48,,photos/3681_ブイキューブ/current/photo_03.jpg,False
3681,ブイキューブ,間下 直晃,current,2013年12月,,1232.48,,photos/3681_ブイキューブ/current/photo_04.jpg,False
3681,ブイキューブ,間下 直晃,current,2013年12月,,1232.48,,photos/3681_ブイキューブ/current/photo_05.jpg,False
3708,特種東海製紙,特種東海,current,,,,,photos/3708_特種東海製紙/current/photo_01.jpg,False
3698,CRI・ミドルウェア,押見 正雄,current,,,,,photos/3698_CRI・ミドルウェア/current/photo_01.jpg,False
3697,SHIFT,丹下 大,current,2005年9月,,,,photos/3697_SHIFT/current/photo_01.jpg,False
3726,フォーシーズHD,,current,2003年12月,,3820.0,,photos/3726_フォーシーズHD/current/photo_01.jpg,False
3727,アプリックス,倉林 聡子,current,2022年3月,,111.74,,photos/3727_アプリックス/current/photo_01.jpg,False
3727,アプリックス,倉林 聡子,current,2022年3月,,111.74,,photos/3727_アプリックス/current/photo_02.jpg,False
3733,ソフトウェア・サービス,日 組織改,current,2025年11月,,13815.74,,photos/3733_ソフトウェア・サービス/current/photo_01.jpg,False
3744,サイオス,多様性,current,,,,,photos/3744_サイオス/current/photo_01.jpg,False
3762,テクマトリックス,,current,,,,,photos/3762_テクマトリックス/current/photo_01.jpg,False
3762,テクマトリックス,,current,,,,,photos/3762_テクマトリックス/current/photo_02.jpg,False
3769,GMOペイメントゲートウェイ,相浦 一成,current,,,,,photos/3769_GMOペイメントゲートウェイ/current/photo_01.jpg,False
3766,システムズ・デザイン,,current,,,,,photos/3766_システムズ・デザイン/current/photo_01.jpg,False
3773,アドバンスト・メディア,鈴木 清幸,current,,,,,photos/3773_アドバンスト・メディア/current/photo_01.jpg,False
3778,さくらインターネット,挨拶,current,,,,,photos/3778_さくらインターネット/current/photo_01.jpg,False
3771,システムリサーチ,平山 宏,current,2021年3月,,807.85,,photos/3771_システムリサーチ/current/photo_01.jpg,False
3798,ULSグループ,"未来

創業以",current,,,,,photos/3798_ULSグループ/current/photo_01.jpg,False
3798,ULSグループ,"未来

創業以",current,,,,,photos/3798_ULSグループ/current/photo_02.jpg,False
3796,いい生活,中村 清高,current,,,,,photos/3796_いい生活/current/photo_01.jpg,False
3804,システム　ディ,堂山　遼,current,2024年4月,,1273.78,,photos/3804_システム_ディ/current/photo_01.jpg,False
3800,ユニリタ,共感,current,,,,,photos/3800_ユニリタ/current/photo_01.jpg,False
3816,大和コンピューター,中村　憲司,current,,,,,photos/3816_大和コンピューター/current/photo_01.jpg,False
3817,SRAホールディングス,,current,,,,,photos/3817_SRAホールディングス/current/photo_01.jpg,False
3844,コムチュア,"方
当社",current,,,,,photos/3844_コムチュア/current/photo_01.jpg,False
3844,コムチュア,"方
当社",current,,,,,photos/3844_コムチュア/current/photo_02.jpg,False
3826,システムインテグレータ,梅田　弘之,current,2026年2月,,497.0,,photos/3826_システムインテグレータ/current/photo_01.jpg,False
3826,システムインテグレータ,梅田　弘之,current,2026年2月,,497.0,,photos/3826_システムインテグレータ/current/photo_02.jpg,False
3845,アイフリークモバイル,吉田 邦臣,current,2000年4月,,,,photos/3845_アイフリークモバイル/current/photo_01.jpg,False
3853,アステリア,平野 洋一郎,current,,,,,photos/3853_アステリア/current/photo_01.jpg,False
3853,アステリア,平野 洋一郎,current,,,,,photos/3853_アステリア/current/photo_02.jpg,False
3853,アステリア,平野 洋一郎,current,,,,,photos/3853_アステリア/current/photo_03.jpg,False
3853,アステリア,平野 洋一郎,current,,,,,photos/3853_アステリア/current/photo_04.jpg,False
3853,アステリア,平野 洋一郎,current,,,,,photos/3853_アステリア/current/photo_05.jpg,False
3863,日本製紙,瀬邊　明,current,,,,,photos/3863_日本製紙/current/photo_01.jpg,False
3861,王子ホールディングス,,current,,,,,photos/3861_王子ホールディングス/current/photo_01.jpg,False
3864,三菱製紙,,current,,,,,photos/3864_三菱製紙/current/photo_01.jpg,False
3877,中越パルプ工業,福本　亮治,current,,,,,photos/3877_中越パルプ工業/current/photo_01.jpg,False
3880,大王製紙,価値創造,current,,,,,photos/3880_大王製紙/current/photo_01.jpg,False
3896,阿波製紙,号 第,current,,,,,photos/3896_阿波製紙/current/photo_01.jpg,False
3895,ハビックス,衛生,current,,,,,photos/3895_ハビックス/current/photo_01.jpg,False
3891,ニッポン高度紙工業,高知県,current,2021年8月,,3123.3,,photos/3891_ニッポン高度紙工業/current/photo_01.jpg,False
3902,メディカル・データ・ビジョン,社名,current,,,,,photos/3902_メディカル・データ・ビジョン/current/photo_01.jpg,False
3900,クラウドワークス,吉田 浩一郎,current,,,,,photos/3900_クラウドワークス/current/photo_01.jpg,False
3892,岡山製紙,,current,,,,,photos/3892_岡山製紙/current/photo_01.jpg,False
3892,岡山製紙,,current,,,,,photos/3892_岡山製紙/current/photo_02.jpg,False
3905,データセクション,日 執行役,current,2024年11月,,1215.0,,photos/3905_データセクション/current/photo_01.jpg,False
3913,GreenBee,"略歴
平成",current,平成8年7月,,,,photos/3913_GreenBee/current/photo_01.jpg,False
3915,テラスカイ,佐藤 秀哉,current,,,,,photos/3915_テラスカイ/current/photo_01.jpg,False
3916,デジタル・インフォメーション・テクノロジー,,current,2026年6月,,,,photos/3916_デジタル・インフォメーション・テクノロジー/current/photo_01.jpg,False
3923,ラクス,中村 崇則,current,,,,,photos/3923_ラクス/current/photo_01.jpg,False
3923,ラクス,中村 崇則,current,,,,,photos/3923_ラクス/current/photo_02.jpg,False
3923,ラクス,中村 崇則,current,,,,,photos/3923_ラクス/current/photo_03.jpg,False
3924,ランドコンピュータ,福 島,current,2021年1月,,310.91,,photos/3924_ランドコンピュータ/current/photo_01.jpg,False
3927,フーバーブレイン,輿水 英行,current,,,,,photos/3927_フーバーブレイン/current/photo_01.jpg,False
3918,PCIホールディングス,会長　戸澤,current,,,,,photos/3918_PCIホールディングス/current/photo_01.jpg,False
3931,バリューゴルフ,水口 通夫,current,,,,,photos/3931_バリューゴルフ/current/photo_01.jpg,False
3931,バリューゴルフ,水口 通夫,current,,,,,photos/3931_バリューゴルフ/current/photo_02.jpg,False
3931,バリューゴルフ,水口 通夫,current,,,,,photos/3931_バリューゴルフ/current/photo_03.jpg,False
3931,バリューゴルフ,水口 通夫,current,,,,,photos/3931_バリューゴルフ/current/photo_04.jpg,False
3936,グローバルウェイ,各務 正人,current,2024年10月,,108.0,,photos/3936_グローバルウェイ/current/photo_01.jpg,False
3936,グローバルウェイ,各務 正人,current,2024年10月,,108.0,,photos/3936_グローバルウェイ/current/photo_02.jpg,False
3937,Ubicomホールディングス,青木 正之,current,,,,,photos/3937_Ubicomホールディングス/current/photo_01.jpg,False
3939,カナミックネットワーク,,current,,,,,photos/3939_カナミックネットワーク/current/photo_01.jpg,False
3939,カナミックネットワーク,,current,,,,,photos/3939_カナミックネットワーク/current/photo_02.jpg,False
3939,カナミックネットワーク,,current,,,,,photos/3939_カナミックネットワーク/current/photo_03.jpg,False
3939,カナミックネットワーク,,current,,,,,photos/3939_カナミックネットワーク/current/photo_04.jpg,False
3939,カナミックネットワーク,,current,,,,,photos/3939_カナミックネットワーク/current/photo_05.jpg,False
3932,アカツキ,,current,2022年4月,,2465.16,,photos/3932_アカツキ/current/photo_01.jpg,False
3932,アカツキ,,current,2022年4月,,2465.16,,photos/3932_アカツキ/current/photo_02.jpg,False
3932,アカツキ,,current,2022年4月,,2465.16,,photos/3932_アカツキ/current/photo_03.jpg,False
3932,アカツキ,,current,2022年4月,,2465.16,,photos/3932_アカツキ/current/photo_04.jpg,False
3932,アカツキ,,current,2022年4月,,2465.16,,photos/3932_アカツキ/current/photo_05.jpg,False
3943,大石産業,,current,2025年4月,,1441.89,,photos/3943_大石産業/current/photo_01.jpg,False
3943,大石産業,,current,2025年4月,,1441.89,,photos/3943_大石産業/current/photo_02.jpg,False
3951,朝日印刷,朝日 重紀,current,,,,,photos/3951_朝日印刷/current/photo_01.jpg,False
3951,朝日印刷,朝日 重紀,current,,,,,photos/3951_朝日印刷/current/photo_02.jpg,False
3951,朝日印刷,朝日 重紀,current,,,,,photos/3951_朝日印刷/current/photo_03.jpg,False
3951,朝日印刷,朝日 重紀,current,,,,,photos/3951_朝日印刷/current/photo_04.jpg,False
3951,朝日印刷,朝日 重紀,current,,,,,photos/3951_朝日印刷/current/photo_05.jpg,False
3955,イムラ,"紹介
企業情",current,,,,,photos/3955_イムラ/current/photo_01.jpg,False
3958,笹徳印刷,会長　杉山卓,current,2025年9月,,536.04,,photos/3958_笹徳印刷/current/photo_01.jpg,False
3958,笹徳印刷,会長　杉山卓,current,2025年9月,,536.04,,photos/3958_笹徳印刷/current/photo_02.jpg,False
3950,ザ・パック,,current,,,,,photos/3950_ザ・パック/current/photo_01.jpg,False
3962,チェンジホールディングス,福留 大士,current,2003年4月,,,,photos/3962_チェンジホールディングス/current/photo_01.jpg,False
3964,オークネット,,current,2008年3月,,,,photos/3964_オークネット/current/photo_01.jpg,False
3954,昭和パックス,"社名
昭和",current,2025年3月,,1867.01,,photos/3954_昭和パックス/current/photo_01.jpg,False
3968,セグエグループ,"方針
当社",current,2025年4月,,481.39,,photos/3968_セグエグループ/current/photo_01.jpg,False
3970,イノベーション,富田　直人,current,2025年８月,,1015.0,,photos/3970_イノベーション/current/photo_01.jpg,False
3981,ビーグリー,,current,2004年10月,,,,photos/3981_ビーグリー/current/photo_01.jpg,False
3983,オロ,川田 篤,current,,,,,photos/3983_オロ/current/photo_01.jpg,False
3979,うるる,星 知也,current,2022年３月,,320.74,,photos/3979_うるる/current/photo_01.jpg,False
3979,うるる,星 知也,current,2022年３月,,320.74,,photos/3979_うるる/current/photo_02.jpg,False
3979,うるる,星 知也,current,2022年３月,,320.74,,photos/3979_うるる/current/photo_03.jpg,False
3979,うるる,星 知也,current,2022年３月,,320.74,,photos/3979_うるる/current/photo_04.jpg,False
3979,うるる,星 知也,current,2022年３月,,320.74,,photos/3979_うるる/current/photo_05.jpg,False
3987,エコモット,"締役
入澤",current,2019年5月,,1770.0,,photos/3987_エコモット/current/photo_01.jpg,False
3987,エコモット,"締役
入澤",current,2019年5月,,1770.0,,photos/3987_エコモット/current/photo_02.jpg,False
3987,エコモット,"締役
入澤",current,2019年5月,,1770.0,,photos/3987_エコモット/current/photo_03.jpg,False
3987,エコモット,"締役
入澤",current,2019年5月,,1770.0,,photos/3987_エコモット/current/photo_04.jpg,False
3987,エコモット,"締役
入澤",current,2019年5月,,1770.0,,photos/3987_エコモット/current/photo_05.jpg,False
3992,ニーズウェル,,current,,,,,photos/3992_ニーズウェル/current/photo_01.jpg,False
3991,ウォンテッドリー,,current,2010年9月,,,,photos/3991_ウォンテッドリー/current/photo_01.jpg,False
3991,ウォンテッドリー,,current,2010年9月,,,,photos/3991_ウォンテッドリー/current/photo_02.jpg,False
3991,ウォンテッドリー,,current,2010年9月,,,,photos/3991_ウォンテッドリー/current/photo_03.jpg,False
3991,ウォンテッドリー,,current,2010年9月,,,,photos/3991_ウォンテッドリー/current/photo_04.jpg,False
3991,ウォンテッドリー,,current,2010年9月,,,,photos/3991_ウォンテッドリー/current/photo_05.jpg,False
3994,マネーフォワード,辻 庸介,current,2020年5月,,2455.0,,photos/3994_マネーフォワード/current/photo_01.jpg,False
3994,マネーフォワード,辻 庸介,current,2020年5月,,2455.0,,photos/3994_マネーフォワード/current/photo_02.jpg,False
3994,マネーフォワード,辻 庸介,current,2020年5月,,2455.0,,photos/3994_マネーフォワード/current/photo_03.jpg,False
3994,マネーフォワード,辻 庸介,current,2020年5月,,2455.0,,photos/3994_マネーフォワード/current/photo_04.jpg,False
3994,マネーフォワード,辻 庸介,current,2020年5月,,2455.0,,photos/3994_マネーフォワード/current/photo_05.jpg,False
3996,サインポスト,課題,current,,,,,photos/3996_サインポスト/current/photo_01.jpg,False
3998,すららネット,野川 孝彦,current,2002年5月,,,,photos/3998_すららネット/current/photo_01.jpg,False
3998,すららネット,野川 孝彦,current,2002年5月,,,,photos/3998_すららネット/current/photo_02.jpg,False
3998,すららネット,野川 孝彦,current,2002年5月,,,,photos/3998_すららネット/current/photo_03.jpg,False
3998,すららネット,野川 孝彦,current,2002年5月,,,,photos/3998_すららネット/current/photo_04.jpg,False
3998,すららネット,野川 孝彦,current,2002年5月,,,,photos/3998_すららネット/current/photo_05.jpg,False
4011,ヘッドウォータース,本部 本部長,current,2010年8月,,,,photos/4011_ヘッドウォータース/current/photo_01.jpg,False
4008,住友精化,織田 佳明,current,,,,,photos/4008_住友精化/current/photo_01.jpg,False
3993,PKSHA　Technology,水谷 健彦,current,,,,,photos/3993_PKSHA_Technology/current/photo_01.jpg,False
4015,ペイクラウドホールディングス,三浦 嚴嗣,current,,,,,photos/4015_ペイクラウドホールディングス/current/photo_01.jpg,False
4015,ペイクラウドホールディングス,三浦 嚴嗣,current,,,,,photos/4015_ペイクラウドホールディングス/current/photo_02.jpg,False
4015,ペイクラウドホールディングス,三浦 嚴嗣,current,,,,,photos/4015_ペイクラウドホールディングス/current/photo_03.jpg,False
4015,ペイクラウドホールディングス,三浦 嚴嗣,current,,,,,photos/4015_ペイクラウドホールディングス/current/photo_04.jpg,False
4015,ペイクラウドホールディングス,三浦 嚴嗣,current,,,,,photos/4015_ペイクラウドホールディングス/current/photo_05.jpg,False
4017,クリーマ,,current,,,,,photos/4017_クリーマ/current/photo_01.jpg,False
4017,クリーマ,,current,,,,,photos/4017_クリーマ/current/photo_02.jpg,False
4017,クリーマ,,current,,,,,photos/4017_クリーマ/current/photo_03.jpg,False
4021,日産化学,締役  八木,current,,,,,photos/4021_日産化学/current/photo_01.jpg,False
4016,MITホールディングス,,current,2025年11月,,1161.5,,photos/4016_MITホールディングス/current/photo_01.jpg,False
4016,MITホールディングス,,current,2025年11月,,1161.5,,photos/4016_MITホールディングス/current/photo_02.jpg,False
4016,MITホールディングス,,current,2025年11月,,1161.5,,photos/4016_MITホールディングス/current/photo_03.jpg,False
4023,クレハ,小林 豊,current,2025年5月,,2401.66,,photos/4023_クレハ/current/photo_01.jpg,False
4023,クレハ,小林 豊,current,2025年5月,,2401.66,,photos/4023_クレハ/current/photo_02.jpg,False
4012,アクシス,横田 佳和,current,,,,,photos/4012_アクシス/current/photo_01.jpg,False
4041,日本曹達,阿賀 英司,current,,,,,photos/4041_日本曹達/current/photo_01.jpg,False
4044,セントラル硝子,,current,,,,,photos/4044_セントラル硝子/current/photo_01.jpg,False
4044,セントラル硝子,,current,,,,,photos/4044_セントラル硝子/current/photo_02.jpg,False
4044,セントラル硝子,,current,,,,,photos/4044_セントラル硝子/current/photo_03.jpg,False
4042,東ソー,桒田　守,current,,,,,photos/4042_東ソー/current/photo_01.jpg,False
4042,東ソー,桒田　守,current,,,,,photos/4042_東ソー/current/photo_02.jpg,False
4042,東ソー,桒田　守,current,,,,,photos/4042_東ソー/current/photo_03.jpg,False
4042,東ソー,桒田　守,current,,,,,photos/4042_東ソー/current/photo_04.jpg,False
4042,東ソー,桒田　守,current,,,,,photos/4042_東ソー/current/photo_05.jpg,False
4042,東ソー,新　職,prev_1,2001年05月17日,,376.63,,,False
4042,東ソー,当社,prev_2,2001年05月17日,,376.63,,,False
4047,関東電化工業,谷川 淳一,current,,,,,photos/4047_関東電化工業/current/photo_01.jpg,False
4045,東亞合成,東亞合成,current,2025年１月,,1411.21,,photos/4045_東亞合成/current/photo_01.jpg,False
4051,GMOフィナンシャルゲート,杉山 憲太郎,current,2024年９月,,6634.83,,photos/4051_GMOフィナンシャルゲート/current/photo_01.jpg,False
4052,フィーチャ,,current,2021年1月,,1510.0,,photos/4052_フィーチャ/current/photo_01.jpg,False
4052,フィーチャ,,current,2021年1月,,1510.0,,photos/4052_フィーチャ/current/photo_02.jpg,False
4060,rakumo,清水 孝治,current,,,,,photos/4060_rakumo/current/photo_01.jpg,False
4061,デンカ,石田 郁雄,current,,,,,photos/4061_デンカ/current/photo_01.jpg,False
4063,信越化学工業,"職名
氏名",current,,,,,photos/4063_信越化学工業/current/photo_01.jpg,False
4071,プラスアルファ・コンサルティング,三室 克哉株,current,,,,,photos/4071_プラスアルファ・コンサルティング/current/photo_01.jpg,False
4068,ベイシス,吉村 公孝,current,2000年7月,,,,photos/4068_ベイシス/current/photo_01.jpg,False
4074,ラキール,久保 努,current,,,,,photos/4074_ラキール/current/photo_01.jpg,False
4076,シイエヌエス,基本的,current,2005年10月,,,,photos/4076_シイエヌエス/current/photo_01.jpg,False
4080,田中化学研究所,田中化学,current,,,,,photos/4080_田中化学研究所/current/photo_01.jpg,False
4080,田中化学研究所,田中化学,current,,,,,photos/4080_田中化学研究所/current/photo_02.jpg,False
4091,日本酸素ホールディングス,濱田　敏彦,current,2002年7月,,301.17,,photos/4091_日本酸素ホールディングス/current/photo_01.jpg,False
4098,チタン工業,工業株,current,,,,,photos/4098_チタン工業/current/photo_01.jpg,False
4098,チタン工業,工業株,current,,,,,photos/4098_チタン工業/current/photo_02.jpg,False
4098,チタン工業,工業株,current,,,,,photos/4098_チタン工業/current/photo_03.jpg,False
4098,チタン工業,工業株,current,,,,,photos/4098_チタン工業/current/photo_04.jpg,False
4098,チタン工業,工業株,current,,,,,photos/4098_チタン工業/current/photo_05.jpg,False
4100,戸田工業,微粒子,current,,,,,photos/4100_戸田工業/current/photo_01.jpg,False
4109,ステラ　ケミファ,"方
法令遵",current,2025年11月,,4170.0,,photos/4109_ステラ_ケミファ/current/photo_01.jpg,False
4114,日本触媒,野田　和宏,current,,,,,photos/4114_日本触媒/current/photo_01.jpg,False
4125,三和油化工業,,current,2000年2月,,,,photos/4125_三和油化工業/current/photo_01.jpg,False
4125,三和油化工業,,current,2000年2月,,,,photos/4125_三和油化工業/current/photo_02.jpg,False
4125,三和油化工業,,current,2000年2月,,,,photos/4125_三和油化工業/current/photo_03.jpg,False
4125,三和油化工業,,current,2000年2月,,,,photos/4125_三和油化工業/current/photo_04.jpg,False
4125,三和油化工業,,current,2000年2月,,,,photos/4125_三和油化工業/current/photo_05.jpg,False
4151,協和キリン,宮本　昌志,current,,,,,photos/4151_協和キリン/current/photo_01.jpg,False
4165,プレイド,,current,,,,,photos/4165_プレイド/current/photo_01.jpg,False
4169,ENECHANGE,日本語,current,2015年4月,,,,photos/4169_ENECHANGE/current/photo_01.jpg,False
4176,ココナラ,鈴木 歩,current,2016年5月,,,,photos/4176_ココナラ/current/photo_01.jpg,False
4176,ココナラ,鈴木 歩,current,2016年5月,,,,photos/4176_ココナラ/current/photo_02.jpg,False
4176,ココナラ,鈴木 歩,current,2016年5月,,,,photos/4176_ココナラ/current/photo_03.jpg,False
4176,ココナラ,鈴木 歩,current,2016年5月,,,,photos/4176_ココナラ/current/photo_04.jpg,False
4176,ココナラ,鈴木 歩,current,2016年5月,,,,photos/4176_ココナラ/current/photo_05.jpg,False
4177,i-plug,"由来

人",current,2012年4月,,,,photos/4177_i-plug/current/photo_01.jpg,False
4177,i-plug,"由来

人",current,2012年4月,,,,photos/4177_i-plug/current/photo_02.jpg,False
4175,coly,中島 杏奈,current,2014年2月,,,,photos/4175_coly/current/photo_01.jpg,False
4182,三菱瓦斯化学,社会,current,,,,,photos/4182_三菱瓦斯化学/current/photo_01.jpg,False
4180,Appier　Group,締役 監査等,current,,,,,photos/4180_Appier_Group/current/photo_01.jpg,False
4180,Appier　Group,締役 監査等,current,,,,,photos/4180_Appier_Group/current/photo_02.jpg,False
4180,Appier　Group,締役 監査等,current,,,,,photos/4180_Appier_Group/current/photo_03.jpg,False
4180,Appier　Group,締役 監査等,current,,,,,photos/4180_Appier_Group/current/photo_04.jpg,False
4180,Appier　Group,締役 監査等,current,,,,,photos/4180_Appier_Group/current/photo_05.jpg,False
4183,三井化学,,current,,,,,photos/4183_三井化学/current/photo_01.jpg,False
4187,大阪有機化学工業,社名,current,2024年11月,,2889.97,,photos/4187_大阪有機化学工業/current/photo_01.jpg,False
4187,大阪有機化学工業,社名,current,2024年11月,,2889.97,,photos/4187_大阪有機化学工業/current/photo_02.jpg,False
4187,大阪有機化学工業,社名,current,2024年11月,,2889.97,,photos/4187_大阪有機化学工業/current/photo_03.jpg,False
4192,スパイダープラス,新聞 電子版,current,2021年3月,,1722.0,,photos/4192_スパイダープラス/current/photo_01.jpg,False
4192,スパイダープラス,新聞 電子版,current,2021年3月,,1722.0,,photos/4192_スパイダープラス/current/photo_02.jpg,False
4192,スパイダープラス,新聞 電子版,current,2021年3月,,1722.0,,photos/4192_スパイダープラス/current/photo_03.jpg,False
4192,スパイダープラス,新聞 電子版,current,2021年3月,,1722.0,,photos/4192_スパイダープラス/current/photo_04.jpg,False
4192,スパイダープラス,新聞 電子版,current,2021年3月,,1722.0,,photos/4192_スパイダープラス/current/photo_05.jpg,False
4193,ファブリカホールディングス,谷口 政人,current,,,,,photos/4193_ファブリカホールディングス/current/photo_01.jpg,False
4194,ビジョナル,南 壮一郎,current,2020年2月,,,,photos/4194_ビジョナル/current/photo_01.jpg,False
4194,ビジョナル,南 壮一郎,current,2020年2月,,,,photos/4194_ビジョナル/current/photo_02.jpg,False
4194,ビジョナル,南 壮一郎,current,2020年2月,,,,photos/4194_ビジョナル/current/photo_03.jpg,False
4194,ビジョナル,南 壮一郎,current,2020年2月,,,,photos/4194_ビジョナル/current/photo_04.jpg,False
4194,ビジョナル,南 壮一郎,current,2020年2月,,,,photos/4194_ビジョナル/current/photo_05.jpg,False
4198,テンダ,議長 薗部晃,current,,,,,photos/4198_テンダ/current/photo_01.jpg,False
4202,ダイセル,"会長
小河",current,2002年4月,,237.57,,photos/4202_ダイセル/current/photo_01.jpg,False
4199,ワンダープラネット,常川 友樹,current,,,,,photos/4199_ワンダープラネット/current/photo_01.jpg,False
4199,ワンダープラネット,常川 友樹,current,,,,,photos/4199_ワンダープラネット/current/photo_02.jpg,False
4199,ワンダープラネット,常川 友樹,current,,,,,photos/4199_ワンダープラネット/current/photo_03.jpg,False
4203,住友ベークライト,藤原 一彦,current,,,,,photos/4203_住友ベークライト/current/photo_01.jpg,False
4204,積水化学工業,加藤　敬太,current,,,,,photos/4204_積水化学工業/current/photo_01.jpg,False
4205,日本ゼオン,豊嶋　哲也,current,,,,,photos/4205_日本ゼオン/current/photo_01.jpg,False
4212,積水樹脂,馬場　浩志,current,,,,,photos/4212_積水樹脂/current/photo_01.jpg,False
4212,積水樹脂,馬場　浩志,current,,,,,photos/4212_積水樹脂/current/photo_02.jpg,False
4212,積水樹脂,馬場　浩志,current,,,,,photos/4212_積水樹脂/current/photo_03.jpg,False
4212,積水樹脂,馬場　浩志,current,,,,,photos/4212_積水樹脂/current/photo_04.jpg,False
4212,積水樹脂,馬場　浩志,current,,,,,photos/4212_積水樹脂/current/photo_05.jpg,False
4208,UBE,西田 祐樹,current,,,,,photos/4208_UBE/current/photo_01.jpg,False
4189,KHネオケム,,current,,,,,photos/4189_KHネオケム/current/photo_01.jpg,False
4216,旭有機材,中野 賀津也,current,,,,,photos/4216_旭有機材/current/photo_01.jpg,False
4216,旭有機材,中野 賀津也,current,,,,,photos/4216_旭有機材/current/photo_02.jpg,False
4216,旭有機材,中野 賀津也,current,,,,,photos/4216_旭有機材/current/photo_03.jpg,False
4216,旭有機材,中野 賀津也,current,,,,,photos/4216_旭有機材/current/photo_04.jpg,False
4216,旭有機材,中野 賀津也,current,,,,,photos/4216_旭有機材/current/photo_05.jpg,False
4220,リケンテクノス,常盤 和明,current,2025年4月,,1086.76,,photos/4220_リケンテクノス/current/photo_01.jpg,False
4186,東京応化工業,種市 順昭,current,,,,,photos/4186_東京応化工業/current/photo_01.jpg,False
4221,大倉工業,神田 進,current,2009年4月,,681.41,,photos/4221_大倉工業/current/photo_01.jpg,False
4228,積水化成品工業,"案内
企業理",current,2025年6月,,320.0,,photos/4228_積水化成品工業/current/photo_01.jpg,False
4228,積水化成品工業,"案内
企業理",current,2025年6月,,320.0,,photos/4228_積水化成品工業/current/photo_02.jpg,False
4228,積水化成品工業,"案内
企業理",current,2025年6月,,320.0,,photos/4228_積水化成品工業/current/photo_03.jpg,False
4222,児玉化学工業,挨拶,current,,,,,photos/4222_児玉化学工業/current/photo_01.jpg,False
4222,児玉化学工業,挨拶,current,,,,,photos/4222_児玉化学工業/current/photo_02.jpg,False
4231,タイガースポリマー,澤田  宏治,current,,,,,photos/4231_タイガースポリマー/current/photo_01.jpg,False
4235,ウルトラファブリックス・ホールディングス,吉村 昇,current,2025年3月,,823.05,,photos/4235_ウルトラファブリックス・ホールディングス/current/photo_01.jpg,False
4234,サンエー化研,"邁進
　当社",current,,,,,photos/4234_サンエー化研/current/photo_01.jpg,False
4234,サンエー化研,"邁進
　当社",current,,,,,photos/4234_サンエー化研/current/photo_02.jpg,False
4238,ミライアル,株主,current,,,,,photos/4238_ミライアル/current/photo_01.jpg,False
4242,タカギセイコー,高木 章裕,current,,,,,photos/4242_タカギセイコー/current/photo_01.jpg,False
4247,ポバール興業,松井 孝敏,current,,,,,photos/4247_ポバール興業/current/photo_01.jpg,False
4249,森六,引所 市場第,current,,,,,photos/4249_森六/current/photo_01.jpg,False
4246,ダイキョーニシカワ,川上 博之,current,2012年4月,,,,photos/4246_ダイキョーニシカワ/current/photo_01.jpg,False
4258,網屋,石田 晃太,current,,,,,photos/4258_網屋/current/photo_01.jpg,False
4245,ダイキアクシス,大亀裕貴,prev_1,2025年3月1日,2024年1月,648.83,706.07,,False
4262,ニフティライフスタイル,,current,,,,,photos/4262_ニフティライフスタイル/current/photo_01.jpg,False
4259,エクサウィザーズ,春田 真,current,,,,,photos/4259_エクサウィザーズ/current/photo_01.jpg,False
4272,日本化薬,川村　茂之,current,,,,,photos/4272_日本化薬/current/photo_01.jpg,False
4275,カーリット,電解化学,current,2024年10月,,1128.69,,photos/4275_カーリット/current/photo_01.jpg,False
4275,カーリット,電解化学,current,2024年10月,,1128.69,,photos/4275_カーリット/current/photo_02.jpg,False
